"kpi_result_id","municipality_id","kpi_id","month_start_date","current_value","target","threshold","state"
"KR-M007-KPI-PIT-03-202603","M007","KPI-PIT-03","2026-03-01","8.1","5","7","breach"
"KR-M007-KPI-USC-04-202603","M007","KPI-USC-04","2026-03-01","0.897","0.95","0.93","breach"
"KR-M007-KPI-ERR-05-202603","M007","KPI-ERR-05","2026-03-01","0.728","0.8","0.75","breach"
"KR-M007-KPI-CSI-06-202603","M007","KPI-CSI-06","2026-03-01","0.707","0.75","0.7","approaching"
"KR-M007-KPI-VDQ-01-202604","M007","KPI-VDQ-01","2026-04-01","0.6429","0.85","0.75","breach"
"KR-M007-KPI-SRC-02-202604","M007","KPI-SRC-02","2026-04-01","0.8026","0.9","0.85","breach"
"KR-M007-KPI-PIT-03-202604","M007","KPI-PIT-03","2026-04-01","8.1","5","7","breach"
"KR-M007-KPI-USC-04-202604","M007","KPI-USC-04","2026-04-01","0.897","0.95","0.93","breach"
"KR-M007-KPI-ERR-05-202604","M007","KPI-ERR-05","2026-04-01","0.728","0.8","0.75","breach"
"KR-M007-KPI-CSI-06-202604","M007","KPI-CSI-06","2026-04-01","0.707","0.75","0.7","approaching"
"KR-M007-KPI-VDQ-01-202605","M007","KPI-VDQ-01","2026-05-01","0.7857","0.85","0.75","approaching"
"KR-M007-KPI-SRC-02-202605","M007","KPI-SRC-02","2026-05-01","0.8831","0.9","0.85","approaching"
"KR-M007-KPI-PIT-03-202605","M007","KPI-PIT-03","2026-05-01","7.4","5","7","breach"
"KR-M007-KPI-USC-04-202605","M007","KPI-USC-04","2026-05-01","0.927","0.95","0.93","breach"
"KR-M007-KPI-ERR-05-202605","M007","KPI-ERR-05","2026-05-01","0.768","0.8","0.75","approaching"
"KR-M007-KPI-CSI-06-202605","M007","KPI-CSI-06","2026-05-01","0.737","0.75","0.7","approaching"
"KR-M007-KPI-VDQ-01-202606","M007","KPI-VDQ-01","2026-06-01","0.7857","0.85","0.75","approaching"
"KR-M007-KPI-SRC-02-202606","M007","KPI-SRC-02","2026-06-01","0.8846","0.9","0.85","approaching"
"KR-M007-KPI-PIT-03-202606","M007","KPI-PIT-03","2026-06-01","7.4","5","7","breach"
"KR-M007-KPI-USC-04-202606","M007","KPI-USC-04","2026-06-01","0.927","0.95","0.93","breach"
"KR-M007-KPI-ERR-05-202606","M007","KPI-ERR-05","2026-06-01","0.768","0.8","0.75","approaching"
"KR-M007-KPI-CSI-06-202606","M007","KPI-CSI-06","2026-06-01","0.737","0.75","0.7","approaching"
"KR-M008-KPI-VDQ-01-202501","M008","KPI-VDQ-01","2025-01-01","0.8667","0.85","0.75","meeting"
"KR-M008-KPI-SRC-02-202501","M008","KPI-SRC-02","2025-01-01","0.9315","0.9","0.85","meeting"
"KR-M008-KPI-PIT-03-202501","M008","KPI-PIT-03","2025-01-01","5.4","5","7","approaching"
"KR-M008-KPI-USC-04-202501","M008","KPI-USC-04","2025-01-01","0.944","0.95","0.93","approaching"
"KR-M008-KPI-ERR-05-202501","M008","KPI-ERR-05","2025-01-01","0.82","0.8","0.75","meeting"
"KR-M008-KPI-CSI-06-202501","M008","KPI-CSI-06","2025-01-01","0.764","0.75","0.7","meeting"
"KR-M008-KPI-VDQ-01-202502","M008","KPI-VDQ-01","2025-02-01","0.8667","0.85","0.75","meeting"
"KR-M008-KPI-SRC-02-202502","M008","KPI-SRC-02","2025-02-01","0.9324","0.9","0.85","meeting"
"KR-M008-KPI-PIT-03-202502","M008","KPI-PIT-03","2025-02-01","5.4","5","7","approaching"
"KR-M008-KPI-USC-04-202502","M008","KPI-USC-04","2025-02-01","0.944","0.95","0.93","approaching"
"KR-M008-KPI-ERR-05-202502","M008","KPI-ERR-05","2025-02-01","0.82","0.8","0.75","meeting"
"KR-M008-KPI-CSI-06-202502","M008","KPI-CSI-06","2025-02-01","0.764","0.75","0.7","meeting"
"KR-M008-KPI-VDQ-01-202503","M008","KPI-VDQ-01","2025-03-01","0.8667","0.85","0.75","meeting"
"KR-M008-KPI-SRC-02-202503","M008","KPI-SRC-02","2025-03-01","0.9333","0.9","0.85","meeting"
"KR-M008-KPI-PIT-03-202503","M008","KPI-PIT-03","2025-03-01","5.4","5","7","approaching"
"KR-M008-KPI-USC-04-202503","M008","KPI-USC-04","2025-03-01","0.944","0.95","0.93","approaching"
"KR-M008-KPI-ERR-05-202503","M008","KPI-ERR-05","2025-03-01","0.82","0.8","0.75","meeting"
"KR-M008-KPI-CSI-06-202503","M008","KPI-CSI-06","2025-03-01","0.764","0.75","0.7","meeting"
"KR-M008-KPI-VDQ-01-202504","M008","KPI-VDQ-01","2025-04-01","0.8667","0.85","0.75","meeting"
"KR-M008-KPI-SRC-02-202504","M008","KPI-SRC-02","2025-04-01","0.9342","0.9","0.85","meeting"
"KR-M008-KPI-PIT-03-202504","M008","KPI-PIT-03","2025-04-01","5.4","5","7","approaching"
"KR-M008-KPI-USC-04-202504","M008","KPI-USC-04","2025-04-01","0.944","0.95","0.93","approaching"
"KR-M008-KPI-ERR-05-202504","M008","KPI-ERR-05","2025-04-01","0.82","0.8","0.75","meeting"
"KR-M008-KPI-CSI-06-202504","M008","KPI-CSI-06","2025-04-01","0.764","0.75","0.7","meeting"
"KR-M008-KPI-VDQ-01-202505","M008","KPI-VDQ-01","2025-05-01","0.8667","0.85","0.75","meeting"
"KR-M008-KPI-SRC-02-202505","M008","KPI-SRC-02","2025-05-01","0.9351","0.9","0.85","meeting"
"KR-M008-KPI-PIT-03-202505","M008","KPI-PIT-03","2025-05-01","5.4","5","7","approaching"
"KR-M008-KPI-USC-04-202505","M008","KPI-USC-04","2025-05-01","0.944","0.95","0.93","approaching"
"KR-M008-KPI-ERR-05-202505","M008","KPI-ERR-05","2025-05-01","0.82","0.8","0.75","meeting"
"KR-M008-KPI-CSI-06-202505","M008","KPI-CSI-06","2025-05-01","0.764","0.75","0.7","meeting"
"KR-M008-KPI-VDQ-01-202506","M008","KPI-VDQ-01","2025-06-01","0.8667","0.85","0.75","meeting"
"KR-M008-KPI-SRC-02-202506","M008","KPI-SRC-02","2025-06-01","0.9359","0.9","0.85","meeting"
"KR-M008-KPI-PIT-03-202506","M008","KPI-PIT-03","2025-06-01","5.4","5","7","approaching"
"KR-M008-KPI-USC-04-202506","M008","KPI-USC-04","2025-06-01","0.944","0.95","0.93","approaching"
"KR-M008-KPI-ERR-05-202506","M008","KPI-ERR-05","2025-06-01","0.82","0.8","0.75","meeting"
"KR-M008-KPI-CSI-06-202506","M008","KPI-CSI-06","2025-06-01","0.764","0.75","0.7","meeting"
"KR-M008-KPI-VDQ-01-202507","M008","KPI-VDQ-01","2025-07-01","0.8667","0.85","0.75","meeting"
"KR-M008-KPI-SRC-02-202507","M008","KPI-SRC-02","2025-07-01","0.9367","0.9","0.85","meeting"
"KR-M008-KPI-PIT-03-202507","M008","KPI-PIT-03","2025-07-01","5.4","5","7","approaching"
"KR-M008-KPI-USC-04-202507","M008","KPI-USC-04","2025-07-01","0.944","0.95","0.93","approaching"
"KR-M008-KPI-ERR-05-202507","M008","KPI-ERR-05","2025-07-01","0.82","0.8","0.75","meeting"
"KR-M008-KPI-CSI-06-202507","M008","KPI-CSI-06","2025-07-01","0.764","0.75","0.7","meeting"
"KR-M008-KPI-VDQ-01-202508","M008","KPI-VDQ-01","2025-08-01","0.8667","0.85","0.75","meeting"
"KR-M008-KPI-SRC-02-202508","M008","KPI-SRC-02","2025-08-01","0.9375","0.9","0.85","meeting"
"KR-M008-KPI-PIT-03-202508","M008","KPI-PIT-03","2025-08-01","5.4","5","7","approaching"
"KR-M008-KPI-USC-04-202508","M008","KPI-USC-04","2025-08-01","0.944","0.95","0.93","approaching"
"KR-M008-KPI-ERR-05-202508","M008","KPI-ERR-05","2025-08-01","0.82","0.8","0.75","meeting"
"KR-M008-KPI-CSI-06-202508","M008","KPI-CSI-06","2025-08-01","0.764","0.75","0.7","meeting"
"KR-M008-KPI-VDQ-01-202509","M008","KPI-VDQ-01","2025-09-01","0.8667","0.85","0.75","meeting"
"KR-M008-KPI-SRC-02-202509","M008","KPI-SRC-02","2025-09-01","0.9383","0.9","0.85","meeting"
"KR-M008-KPI-PIT-03-202509","M008","KPI-PIT-03","2025-09-01","5.4","5","7","approaching"
"KR-M008-KPI-USC-04-202509","M008","KPI-USC-04","2025-09-01","0.944","0.95","0.93","approaching"
"KR-M008-KPI-ERR-05-202509","M008","KPI-ERR-05","2025-09-01","0.82","0.8","0.75","meeting"
"KR-M008-KPI-CSI-06-202509","M008","KPI-CSI-06","2025-09-01","0.764","0.75","0.7","meeting"
"KR-M008-KPI-VDQ-01-202510","M008","KPI-VDQ-01","2025-10-01","0.8667","0.85","0.75","meeting"
"KR-M008-KPI-SRC-02-202510","M008","KPI-SRC-02","2025-10-01","0.939","0.9","0.85","meeting"
"KR-M008-KPI-PIT-03-202510","M008","KPI-PIT-03","2025-10-01","5.4","5","7","approaching"
"KR-M008-KPI-USC-04-202510","M008","KPI-USC-04","2025-10-01","0.944","0.95","0.93","approaching"
"KR-M008-KPI-ERR-05-202510","M008","KPI-ERR-05","2025-10-01","0.82","0.8","0.75","meeting"
"KR-M008-KPI-CSI-06-202510","M008","KPI-CSI-06","2025-10-01","0.764","0.75","0.7","meeting"
"KR-M008-KPI-VDQ-01-202511","M008","KPI-VDQ-01","2025-11-01","0.8667","0.85","0.75","meeting"
"KR-M008-KPI-SRC-02-202511","M008","KPI-SRC-02","2025-11-01","0.9398","0.9","0.85","meeting"
"KR-M008-KPI-PIT-03-202511","M008","KPI-PIT-03","2025-11-01","5.4","5","7","approaching"
"KR-M008-KPI-USC-04-202511","M008","KPI-USC-04","2025-11-01","0.944","0.95","0.93","approaching"
"KR-M008-KPI-ERR-05-202511","M008","KPI-ERR-05","2025-11-01","0.82","0.8","0.75","meeting"
"KR-M008-KPI-CSI-06-202511","M008","KPI-CSI-06","2025-11-01","0.764","0.75","0.7","meeting"
"KR-M008-KPI-VDQ-01-202512","M008","KPI-VDQ-01","2025-12-01","0.8667","0.85","0.75","meeting"
"KR-M008-KPI-SRC-02-202512","M008","KPI-SRC-02","2025-12-01","0.9405","0.9","0.85","meeting"
"KR-M008-KPI-PIT-03-202512","M008","KPI-PIT-03","2025-12-01","5.4","5","7","approaching"
"KR-M008-KPI-USC-04-202512","M008","KPI-USC-04","2025-12-01","0.944","0.95","0.93","approaching"
"KR-M008-KPI-ERR-05-202512","M008","KPI-ERR-05","2025-12-01","0.82","0.8","0.75","meeting"
"KR-M008-KPI-CSI-06-202512","M008","KPI-CSI-06","2025-12-01","0.764","0.75","0.7","meeting"
"KR-M008-KPI-VDQ-01-202601","M008","KPI-VDQ-01","2026-01-01","0.8667","0.85","0.75","meeting"
"KR-M008-KPI-SRC-02-202601","M008","KPI-SRC-02","2026-01-01","0.9315","0.9","0.85","meeting"
"KR-M008-KPI-PIT-03-202601","M008","KPI-PIT-03","2026-01-01","5.4","5","7","approaching"
"KR-M008-KPI-USC-04-202601","M008","KPI-USC-04","2026-01-01","0.944","0.95","0.93","approaching"
"KR-M008-KPI-ERR-05-202601","M008","KPI-ERR-05","2026-01-01","0.82","0.8","0.75","meeting"
"KR-M008-KPI-CSI-06-202601","M008","KPI-CSI-06","2026-01-01","0.764","0.75","0.7","meeting"
"KR-M008-KPI-VDQ-01-202602","M008","KPI-VDQ-01","2026-02-01","0.8667","0.85","0.75","meeting"
"KR-M008-KPI-SRC-02-202602","M008","KPI-SRC-02","2026-02-01","0.9324","0.9","0.85","meeting"
"KR-M008-KPI-PIT-03-202602","M008","KPI-PIT-03","2026-02-01","5.4","5","7","approaching"
"KR-M008-KPI-USC-04-202602","M008","KPI-USC-04","2026-02-01","0.944","0.95","0.93","approaching"
"KR-M008-KPI-ERR-05-202602","M008","KPI-ERR-05","2026-02-01","0.82","0.8","0.75","meeting"
"KR-M008-KPI-CSI-06-202602","M008","KPI-CSI-06","2026-02-01","0.764","0.75","0.7","meeting"
"KR-M008-KPI-VDQ-01-202603","M008","KPI-VDQ-01","2026-03-01","0.8667","0.85","0.75","meeting"
"KR-M008-KPI-SRC-02-202603","M008","KPI-SRC-02","2026-03-01","0.9333","0.9","0.85","meeting"
"KR-M008-KPI-PIT-03-202603","M008","KPI-PIT-03","2026-03-01","5.4","5","7","approaching"
"KR-M008-KPI-USC-04-202603","M008","KPI-USC-04","2026-03-01","0.944","0.95","0.93","approaching"
"KR-M008-KPI-ERR-05-202603","M008","KPI-ERR-05","2026-03-01","0.82","0.8","0.75","meeting"
"KR-M008-KPI-CSI-06-202603","M008","KPI-CSI-06","2026-03-01","0.764","0.75","0.7","meeting"
"KR-M008-KPI-VDQ-01-202604","M008","KPI-VDQ-01","2026-04-01","0.8667","0.85","0.75","meeting"
"KR-M008-KPI-SRC-02-202604","M008","KPI-SRC-02","2026-04-01","0.9342","0.9","0.85","meeting"
"KR-M008-KPI-PIT-03-202604","M008","KPI-PIT-03","2026-04-01","5.4","5","7","approaching"
"KR-M008-KPI-USC-04-202604","M008","KPI-USC-04","2026-04-01","0.944","0.95","0.93","approaching"
"KR-M008-KPI-ERR-05-202604","M008","KPI-ERR-05","2026-04-01","0.82","0.8","0.75","meeting"
"KR-M008-KPI-CSI-06-202604","M008","KPI-CSI-06","2026-04-01","0.764","0.75","0.7","meeting"
"KR-M008-KPI-VDQ-01-202605","M008","KPI-VDQ-01","2026-05-01","0.8667","0.85","0.75","meeting"
"KR-M008-KPI-SRC-02-202605","M008","KPI-SRC-02","2026-05-01","0.9351","0.9","0.85","meeting"
"KR-M008-KPI-PIT-03-202605","M008","KPI-PIT-03","2026-05-01","5.4","5","7","approaching"
"KR-M008-KPI-USC-04-202605","M008","KPI-USC-04","2026-05-01","0.944","0.95","0.93","approaching"
"KR-M008-KPI-ERR-05-202605","M008","KPI-ERR-05","2026-05-01","0.82","0.8","0.75","meeting"
"KR-M008-KPI-CSI-06-202605","M008","KPI-CSI-06","2026-05-01","0.764","0.75","0.7","meeting"
"KR-M008-KPI-VDQ-01-202606","M008","KPI-VDQ-01","2026-06-01","0.8667","0.85","0.75","meeting"
"KR-M008-KPI-SRC-02-202606","M008","KPI-SRC-02","2026-06-01","0.9359","0.9","0.85","meeting"
"KR-M008-KPI-PIT-03-202606","M008","KPI-PIT-03","2026-06-01","5.4","5","7","approaching"
"KR-M008-KPI-USC-04-202606","M008","KPI-USC-04","2026-06-01","0.944","0.95","0.93","approaching"
"KR-M008-KPI-ERR-05-202606","M008","KPI-ERR-05","2026-06-01","0.82","0.8","0.75","meeting"
"KR-M008-KPI-CSI-06-202606","M008","KPI-CSI-06","2026-06-01","0.764","0.75","0.7","meeting"
"KR-M009-KPI-VDQ-01-202501","M009","KPI-VDQ-01","2025-01-01","0.875","0.85","0.75","meeting"
"KR-M009-KPI-SRC-02-202501","M009","KPI-SRC-02","2025-01-01","0.9342","0.9","0.85","meeting"
"KR-M009-KPI-PIT-03-202501","M009","KPI-PIT-03","2025-01-01","5.7","5","7","approaching"
"KR-M009-KPI-USC-04-202501","M009","KPI-USC-04","2025-01-01","0.95","0.95","0.93","meeting"
"KR-M009-KPI-ERR-05-202501","M009","KPI-ERR-05","2025-01-01","0.816","0.8","0.75","meeting"
"KR-M009-KPI-CSI-06-202501","M009","KPI-CSI-06","2025-01-01","0.761","0.75","0.7","meeting"
"KR-M009-KPI-VDQ-01-202502","M009","KPI-VDQ-01","2025-02-01","0.875","0.85","0.75","meeting"
"KR-M009-KPI-SRC-02-202502","M009","KPI-SRC-02","2025-02-01","0.9351","0.9","0.85","meeting"
"KR-M009-KPI-PIT-03-202502","M009","KPI-PIT-03","2025-02-01","5.7","5","7","approaching"
"KR-M009-KPI-USC-04-202502","M009","KPI-USC-04","2025-02-01","0.95","0.95","0.93","meeting"
"KR-M009-KPI-ERR-05-202502","M009","KPI-ERR-05","2025-02-01","0.816","0.8","0.75","meeting"
"KR-M009-KPI-CSI-06-202502","M009","KPI-CSI-06","2025-02-01","0.761","0.75","0.7","meeting"
"KR-M009-KPI-VDQ-01-202503","M009","KPI-VDQ-01","2025-03-01","0.875","0.85","0.75","meeting"
"KR-M009-KPI-SRC-02-202503","M009","KPI-SRC-02","2025-03-01","0.9359","0.9","0.85","meeting"
"KR-M009-KPI-PIT-03-202503","M009","KPI-PIT-03","2025-03-01","5.7","5","7","approaching"
"KR-M009-KPI-USC-04-202503","M009","KPI-USC-04","2025-03-01","0.95","0.95","0.93","meeting"
"KR-M009-KPI-ERR-05-202503","M009","KPI-ERR-05","2025-03-01","0.816","0.8","0.75","meeting"
"KR-M009-KPI-CSI-06-202503","M009","KPI-CSI-06","2025-03-01","0.761","0.75","0.7","meeting"
"KR-M009-KPI-VDQ-01-202504","M009","KPI-VDQ-01","2025-04-01","0.875","0.85","0.75","meeting"
"KR-M009-KPI-SRC-02-202504","M009","KPI-SRC-02","2025-04-01","0.9367","0.9","0.85","meeting"
"KR-M009-KPI-PIT-03-202504","M009","KPI-PIT-03","2025-04-01","5.7","5","7","approaching"
"KR-M009-KPI-USC-04-202504","M009","KPI-USC-04","2025-04-01","0.95","0.95","0.93","meeting"
"KR-M009-KPI-ERR-05-202504","M009","KPI-ERR-05","2025-04-01","0.816","0.8","0.75","meeting"
"KR-M009-KPI-CSI-06-202504","M009","KPI-CSI-06","2025-04-01","0.761","0.75","0.7","meeting"
"KR-M009-KPI-VDQ-01-202505","M009","KPI-VDQ-01","2025-05-01","0.875","0.85","0.75","meeting"
"KR-M009-KPI-SRC-02-202505","M009","KPI-SRC-02","2025-05-01","0.9375","0.9","0.85","meeting"
"KR-M009-KPI-PIT-03-202505","M009","KPI-PIT-03","2025-05-01","5.7","5","7","approaching"
"KR-M009-KPI-USC-04-202505","M009","KPI-USC-04","2025-05-01","0.95","0.95","0.93","meeting"
"KR-M009-KPI-ERR-05-202505","M009","KPI-ERR-05","2025-05-01","0.816","0.8","0.75","meeting"
"KR-M009-KPI-CSI-06-202505","M009","KPI-CSI-06","2025-05-01","0.761","0.75","0.7","meeting"
"KR-M009-KPI-VDQ-01-202506","M009","KPI-VDQ-01","2025-06-01","0.875","0.85","0.75","meeting"
"KR-M009-KPI-SRC-02-202506","M009","KPI-SRC-02","2025-06-01","0.9383","0.9","0.85","meeting"
"KR-M009-KPI-PIT-03-202506","M009","KPI-PIT-03","2025-06-01","5.7","5","7","approaching"
"KR-M009-KPI-USC-04-202506","M009","KPI-USC-04","2025-06-01","0.95","0.95","0.93","meeting"
"KR-M009-KPI-ERR-05-202506","M009","KPI-ERR-05","2025-06-01","0.816","0.8","0.75","meeting"
"KR-M009-KPI-CSI-06-202506","M009","KPI-CSI-06","2025-06-01","0.761","0.75","0.7","meeting"
"KR-M009-KPI-VDQ-01-202507","M009","KPI-VDQ-01","2025-07-01","0.875","0.85","0.75","meeting"
"KR-M009-KPI-SRC-02-202507","M009","KPI-SRC-02","2025-07-01","0.939","0.9","0.85","meeting"
"KR-M009-KPI-PIT-03-202507","M009","KPI-PIT-03","2025-07-01","5.7","5","7","approaching"
"KR-M009-KPI-USC-04-202507","M009","KPI-USC-04","2025-07-01","0.95","0.95","0.93","meeting"
"KR-M009-KPI-ERR-05-202507","M009","KPI-ERR-05","2025-07-01","0.816","0.8","0.75","meeting"
"KR-M009-KPI-CSI-06-202507","M009","KPI-CSI-06","2025-07-01","0.761","0.75","0.7","meeting"
"KR-M009-KPI-VDQ-01-202508","M009","KPI-VDQ-01","2025-08-01","0.875","0.85","0.75","meeting"
"KR-M009-KPI-SRC-02-202508","M009","KPI-SRC-02","2025-08-01","0.9398","0.9","0.85","meeting"
"KR-M009-KPI-PIT-03-202508","M009","KPI-PIT-03","2025-08-01","5.7","5","7","approaching"
"KR-M009-KPI-USC-04-202508","M009","KPI-USC-04","2025-08-01","0.95","0.95","0.93","meeting"
"KR-M009-KPI-ERR-05-202508","M009","KPI-ERR-05","2025-08-01","0.816","0.8","0.75","meeting"
"KR-M009-KPI-CSI-06-202508","M009","KPI-CSI-06","2025-08-01","0.761","0.75","0.7","meeting"
"KR-M009-KPI-VDQ-01-202509","M009","KPI-VDQ-01","2025-09-01","0.875","0.85","0.75","meeting"
"KR-M009-KPI-SRC-02-202509","M009","KPI-SRC-02","2025-09-01","0.9405","0.9","0.85","meeting"
"KR-M009-KPI-PIT-03-202509","M009","KPI-PIT-03","2025-09-01","5.7","5","7","approaching"
"KR-M009-KPI-USC-04-202509","M009","KPI-USC-04","2025-09-01","0.95","0.95","0.93","meeting"
"KR-M009-KPI-ERR-05-202509","M009","KPI-ERR-05","2025-09-01","0.816","0.8","0.75","meeting"
"KR-M009-KPI-CSI-06-202509","M009","KPI-CSI-06","2025-09-01","0.761","0.75","0.7","meeting"
"KR-M009-KPI-VDQ-01-202510","M009","KPI-VDQ-01","2025-10-01","0.875","0.85","0.75","meeting"
"KR-M009-KPI-SRC-02-202510","M009","KPI-SRC-02","2025-10-01","0.9412","0.9","0.85","meeting"
"KR-M009-KPI-PIT-03-202510","M009","KPI-PIT-03","2025-10-01","5.7","5","7","approaching"
"KR-M009-KPI-USC-04-202510","M009","KPI-USC-04","2025-10-01","0.95","0.95","0.93","meeting"
"KR-M009-KPI-ERR-05-202510","M009","KPI-ERR-05","2025-10-01","0.816","0.8","0.75","meeting"
"KR-M009-KPI-CSI-06-202510","M009","KPI-CSI-06","2025-10-01","0.761","0.75","0.7","meeting"
"KR-M009-KPI-VDQ-01-202511","M009","KPI-VDQ-01","2025-11-01","0.875","0.85","0.75","meeting"
"KR-M009-KPI-SRC-02-202511","M009","KPI-SRC-02","2025-11-01","0.9419","0.9","0.85","meeting"
"KR-M009-KPI-PIT-03-202511","M009","KPI-PIT-03","2025-11-01","5.7","5","7","approaching"
"KR-M009-KPI-USC-04-202511","M009","KPI-USC-04","2025-11-01","0.95","0.95","0.93","meeting"
"KR-M009-KPI-ERR-05-202511","M009","KPI-ERR-05","2025-11-01","0.816","0.8","0.75","meeting"
"KR-M009-KPI-CSI-06-202511","M009","KPI-CSI-06","2025-11-01","0.761","0.75","0.7","meeting"
"KR-M009-KPI-VDQ-01-202512","M009","KPI-VDQ-01","2025-12-01","0.875","0.85","0.75","meeting"
"KR-M009-KPI-SRC-02-202512","M009","KPI-SRC-02","2025-12-01","0.9425","0.9","0.85","meeting"
"KR-M009-KPI-PIT-03-202512","M009","KPI-PIT-03","2025-12-01","5.7","5","7","approaching"
"KR-M009-KPI-USC-04-202512","M009","KPI-USC-04","2025-12-01","0.95","0.95","0.93","meeting"
"KR-M009-KPI-ERR-05-202512","M009","KPI-ERR-05","2025-12-01","0.816","0.8","0.75","meeting"
"KR-M009-KPI-CSI-06-202512","M009","KPI-CSI-06","2025-12-01","0.761","0.75","0.7","meeting"
"KR-M009-KPI-VDQ-01-202601","M009","KPI-VDQ-01","2026-01-01","0.875","0.85","0.75","meeting"
"KR-M009-KPI-SRC-02-202601","M009","KPI-SRC-02","2026-01-01","0.9342","0.9","0.85","meeting"
"KR-M009-KPI-PIT-03-202601","M009","KPI-PIT-03","2026-01-01","5.7","5","7","approaching"
"KR-M009-KPI-USC-04-202601","M009","KPI-USC-04","2026-01-01","0.95","0.95","0.93","meeting"
"KR-M009-KPI-ERR-05-202601","M009","KPI-ERR-05","2026-01-01","0.816","0.8","0.75","meeting"
"KR-M009-KPI-CSI-06-202601","M009","KPI-CSI-06","2026-01-01","0.761","0.75","0.7","meeting"
"KR-M009-KPI-VDQ-01-202602","M009","KPI-VDQ-01","2026-02-01","0.875","0.85","0.75","meeting"
"KR-M009-KPI-SRC-02-202602","M009","KPI-SRC-02","2026-02-01","0.9351","0.9","0.85","meeting"
"KR-M009-KPI-PIT-03-202602","M009","KPI-PIT-03","2026-02-01","5.7","5","7","approaching"
"KR-M009-KPI-USC-04-202602","M009","KPI-USC-04","2026-02-01","0.95","0.95","0.93","meeting"
"KR-M009-KPI-ERR-05-202602","M009","KPI-ERR-05","2026-02-01","0.816","0.8","0.75","meeting"
"KR-M009-KPI-CSI-06-202602","M009","KPI-CSI-06","2026-02-01","0.761","0.75","0.7","meeting"
"KR-M009-KPI-VDQ-01-202603","M009","KPI-VDQ-01","2026-03-01","0.875","0.85","0.75","meeting"
"KR-M009-KPI-SRC-02-202603","M009","KPI-SRC-02","2026-03-01","0.9359","0.9","0.85","meeting"
"KR-M009-KPI-PIT-03-202603","M009","KPI-PIT-03","2026-03-01","5.7","5","7","approaching"
"KR-M009-KPI-USC-04-202603","M009","KPI-USC-04","2026-03-01","0.95","0.95","0.93","meeting"
"KR-M009-KPI-ERR-05-202603","M009","KPI-ERR-05","2026-03-01","0.816","0.8","0.75","meeting"
"KR-M009-KPI-CSI-06-202603","M009","KPI-CSI-06","2026-03-01","0.761","0.75","0.7","meeting"
"KR-M009-KPI-VDQ-01-202604","M009","KPI-VDQ-01","2026-04-01","0.875","0.85","0.75","meeting"
"KR-M009-KPI-SRC-02-202604","M009","KPI-SRC-02","2026-04-01","0.9367","0.9","0.85","meeting"
"KR-M009-KPI-PIT-03-202604","M009","KPI-PIT-03","2026-04-01","5.7","5","7","approaching"
"KR-M009-KPI-USC-04-202604","M009","KPI-USC-04","2026-04-01","0.95","0.95","0.93","meeting"
"KR-M009-KPI-ERR-05-202604","M009","KPI-ERR-05","2026-04-01","0.816","0.8","0.75","meeting"
"KR-M009-KPI-CSI-06-202604","M009","KPI-CSI-06","2026-04-01","0.761","0.75","0.7","meeting"
"KR-M009-KPI-VDQ-01-202605","M009","KPI-VDQ-01","2026-05-01","0.875","0.85","0.75","meeting"
"KR-M009-KPI-SRC-02-202605","M009","KPI-SRC-02","2026-05-01","0.9375","0.9","0.85","meeting"
"KR-M009-KPI-PIT-03-202605","M009","KPI-PIT-03","2026-05-01","5.7","5","7","approaching"
"KR-M009-KPI-USC-04-202605","M009","KPI-USC-04","2026-05-01","0.95","0.95","0.93","meeting"
"KR-M009-KPI-ERR-05-202605","M009","KPI-ERR-05","2026-05-01","0.816","0.8","0.75","meeting"
"KR-M009-KPI-CSI-06-202605","M009","KPI-CSI-06","2026-05-01","0.761","0.75","0.7","meeting"
"KR-M009-KPI-VDQ-01-202606","M009","KPI-VDQ-01","2026-06-01","0.875","0.85","0.75","meeting"
"KR-M009-KPI-SRC-02-202606","M009","KPI-SRC-02","2026-06-01","0.9383","0.9","0.85","meeting"
"KR-M009-KPI-PIT-03-202606","M009","KPI-PIT-03","2026-06-01","5.7","5","7","approaching"
